longitude,latitude,weight [ton],"source [0:land, 1:river]",country,country id,distance to coast [km]
-60.8251,10.4191,16.5743,0,Trinidad and Tobago,225,17.782
-60.7024,10.8921,35.2556,0,Trinidad and Tobago,225,23.4
-60.6266,11.5387,70.0787,0,Trinidad and Tobago,225,22.741
-59.4915,8.57,54.9982,0,Guyana,96,30.75
-59.8092,13.2624,49.5021,0,Barbados,34,17.344
-59.4118,12.8589,50.7774,0,Barbados,34,23.663
-59.3808,13.4692,10.0617,0,Barbados,34,27.683
-58.9718,8.2466,10.0194,0,Guyana,96,29.322
-58.458,7.7557,12.7368,0,Guyana,96,29.626
-58.5746,7.8481,24.6163,0,Guyana,96,29.436
-58.6951,8.0009,15.2948,0,Guyana,96,32.549
-58.1491,7.0912,28.3706,0,Guyana,96,27.041
-58.2579,7.2305,21.1923,0,Guyana,96,24.4
-58.249,7.1734,18.3625,0,Guyana,96,24.959
-58.3135,7.5349,35.194,0,Guyana,96,27.542
-58.4536,7.7569,52.7942,0,Guyana,96,30.098
-58.0902,7.0212,25.1231,0,Guyana,96,21.873
-58.0727,7.029,92.8586,0,Guyana,96,22.927
-58.0793,7.0167,96.3684,0,Guyana,96,21.51
-57.4298,6.6394,45.26,0,Guyana,96,30.362
-57.5045,6.7203,46.6645,0,Guyana,96,31.11
-57.8209,6.9884,65.3136,0,Guyana,96,30.28
-57.3648,6.5587,34.1653,0,Guyana,96,26.779
-57.454,6.6193,77.3342,0,Guyana,96,26.891
-56.9587,6.2682,11.8231,0,Suriname,208,28.121
-56.9506,6.2176,19.8139,0,Suriname,208,22.527
-57.372,6.5654,37.6549,0,Guyana,96,27.269
-56.9766,6.222,40.6287,0,Suriname,208,23.038
-56.9305,6.2202,15.9791,0,Suriname,208,23.034
-56.5873,6.1375,36.7129,0,Suriname,208,19.043
-56.5533,6.1606,30.7764,0,Suriname,208,22.758
-56.188,6.0666,29.4168,0,Suriname,208,21.887
-56.1428,6.0598,10.8069,0,Suriname,208,17.102
-55.6084,6.2354,44.3686,0,Suriname,208,26.329
-55.3768,6.2644,42.3844,0,Suriname,208,32.312
-55.1248,6.2187,54.5718,0,Suriname,208,25.922
-54.567,6.1809,14.3807,0,Suriname,208,24.472
-54.8502,6.2478,34.8518,0,Suriname,208,28.817
-53.7898,5.9091,12.995,0,French Guiana,94,19.949
-54.0938,6.0557,27.2303,0,Suriname,208,21.84
-52.1595,5.0955,11.7817,0,French Guiana,94,17.987
-97.6041,22.3025,174.506,0,Mexico,143,17.799
-97.6121,22.2989,174.506,0,Mexico,143,16.909
-97.5729,22.3026,174.506,0,Mexico,143,20.941
-97.5693,22.3955,69.8953,0,Mexico,143,25.331
-97.6039,22.3798,69.8953,0,Mexico,143,21.418
-97.6249,22.4259,69.8953,0,Mexico,143,22.319
-96.9752,25.7445,88.6419,0,Mexico,143,18.644
-96.9534,25.7542,88.6419,0,Mexico,143,20.658
-96.9465,25.7661,88.6419,0,Mexico,143,21.218
-96.9716,20.7822,120.645,0,Mexico,143,23.532
-96.9649,20.7755,120.645,0,Mexico,143,24.083
-96.9595,20.787,120.645,0,Mexico,143,24.871
-97.1501,21.0935,38.5793,0,Mexico,143,13.344
-97.0925,21.1048,38.5793,0,Mexico,143,18.671
-97.1053,21.1393,38.5793,0,Mexico,143,16.912
-96.9627,25.7593,60.4214,0,Mexico,143,19.674
-96.9304,25.765,60.4214,0,Mexico,143,22.829
-96.957,25.7432,60.4214,0,Mexico,143,20.466
-95.912,19.2814,58.8125,0,Mexico,143,12.862
-95.9085,19.2628,58.8125,0,Mexico,143,10.806
-95.9267,19.2793,58.8125,0,Mexico,143,13.279
-95.9753,19.3515,188.881,0,Mexico,143,15.892
-95.9735,19.3912,188.881,0,Mexico,143,19.867
-95.981,19.3304,188.881,0,Mexico,143,13.597
-94.9485,28.9343,37.8076,0,United States,235,22.718
-94.9833,28.9448,37.8076,0,United States,235,19.462
-94.9459,28.9495,37.8076,0,United States,235,21.829
-94.9422,28.9348,95.627,0,United States,235,23.142
-94.9463,28.9698,95.627,0,United States,235,20.485
-94.9342,28.9596,95.627,0,United States,235,22.092
-94.8993,18.825,42.1296,0,Mexico,143,27.944
-94.9101,18.7894,42.1296,0,Mexico,143,24.397
-94.8644,18.8127,42.1296,0,Mexico,143,29.347
-94.953,28.96,37.5835,0,United States,235,20.573
-94.9525,28.9587,37.5835,0,United States,235,20.698
-94.937,28.9859,37.5835,0,United States,235,19.642
-94.4167,18.4196,37.4589,0,Mexico,143,26.22
-94.3753,18.4049,37.4589,0,Mexico,143,26.629
-94.4302,18.3797,37.4589,0,Mexico,143,22.755
-94.3864,18.3994,171.572,0,Mexico,143,25.96
-94.4,18.3787,171.572,0,Mexico,143,23.551
-94.4019,18.4306,171.572,0,Mexico,143,28.197
-93.3075,18.6118,72.2195,0,Mexico,143,19.251
-93.2786,18.6516,72.2195,0,Mexico,143,23.622
-93.3058,18.6107,72.2195,0,Mexico,143,19.122
-93.3024,18.6604,66.569,0,Mexico,143,24.63
-93.2698,18.6603,66.569,0,Mexico,143,24.228
-93.2788,18.6542,66.569,0,Mexico,143,23.906
-93.0429,18.6703,201.053,0,Mexico,143,25.808
-93.0443,18.6495,201.053,0,Mexico,143,23.51
-93.0192,18.6592,201.053,0,Mexico,143,25.185
-91.8291,18.9301,42.7086,0,Mexico,143,28.446
-91.8598,18.9639,42.7086,0,Mexico,143,31.394
-91.8484,18.9844,42.7086,0,Mexico,143,33.939
-90.856,19.7562,66.1308,0,Mexico,143,17.963
-90.8788,19.7617,66.1308,0,Mexico,143,20.346
-90.8516,19.7573,66.1308,0,Mexico,143,17.628
-89.8453,21.4573,309.874,0,Mexico,143,20.671
-89.8181,21.4304,309.874,0,Mexico,143,16.658
-89.8187,21.4504,309.874,0,Mexico,143,18.02
-88.3026,16.0714,46.7063,0,Belize,30,5.3487
-88.2923,16.0969,46.7063,0,Belize,30,2.6779
-88.2898,16.0882,46.7063,0,Belize,30,3.0534
-88.346,16.0603,47.724,0,Belize,30,9.6915
-88.3184,16.0569,47.724,0,Belize,30,7.6762
-88.3181,16.0926,47.724,0,Belize,30,5.4054
-88.229,16.0231,125.602,0,Belize,30,10.244
-88.2245,15.999,125.602,0,Belize,30,12.903
-88.2387,15.9932,125.602,0,Belize,30,13.064
-88.3352,16.0703,50.7936,0,Belize,30,8.1228
-88.3492,16.0576,50.7936,0,Belize,30,10.142
-88.3037,16.0855,50.7936,0,Belize,30,4.3813
-88.2445,15.9853,63.4423,0,Belize,30,13.792
-88.2152,15.9806,63.4423,0,Belize,30,15.169
-88.247,16.0206,63.4423,0,Belize,30,9.8963
-88.2237,16.0172,144.576,0,Belize,30,11.076
-88.2478,15.9934,144.576,0,Belize,30,12.844
-88.2582,16.0197,144.576,0,Belize,30,9.7962
-87.989,17.7786,39.3545,0,Belize,30,3.4163
-88.0039,17.7888,39.3545,0,Belize,30,1.5996
-87.9787,17.749,39.3545,0,Belize,30,4.7396
-87.9686,17.7772,62.892,0,Belize,30,5.5465
-87.9991,17.7387,62.892,0,Belize,30,2.5984
-87.9754,17.7832,62.892,0,Belize,30,4.6645
-88.2662,16.0186,63.1231,0,Belize,30,9.865
-88.2648,15.9884,63.1231,0,Belize,30,13.223
-88.2633,16.0022,63.1231,0,Belize,30,11.696
-88.2403,16.0114,41.4473,0,Belize,30,11.064
-88.2625,15.9997,41.4473,0,Belize,30,11.977
-88.2685,15.9801,41.4473,0,Belize,30,14.142
-88.0674,17.3024,42.8809,0,Belize,30,1.5838
-88.0747,17.2839,42.8809,0,Belize,30,0.43213
-88.0598,17.3075,42.8809,0,Belize,30,2.5663
-87.9766,17.7843,56.8079,0,Belize,30,4.5105
-87.9928,17.7913,56.8079,0,Belize,30,2.6781
-87.9686,17.728,56.8079,0,Belize,30,6.0197
-87.5374,18.5618,60.6243,0,Mexico,143,20.707
-87.5201,18.5587,60.6243,0,Mexico,143,18.917
-87.4944,18.5793,60.6243,0,Mexico,143,16.139
-88.0745,16.0048,128.945,0,Honduras,99,7.9598
-88.0962,16.0221,128.945,0,Honduras,99,10.547
-88.0694,16.0153,128.945,0,Honduras,99,7.5874
-88.0986,16.0232,305.482,0,Honduras,99,10.824
-88.0767,15.999,305.482,0,Honduras,99,8.1787
-88.0717,16.0221,305.482,0,Honduras,99,8.0237
-87.7888,16.05,48.8704,0,Honduras,99,15.69
-87.7607,16.0873,48.8704,0,Honduras,99,18.811
-87.7797,16.0712,48.8704,0,Honduras,99,17.574
-87.4161,15.9759,143.247,0,Honduras,99,14.825
-87.4547,15.9994,143.247,0,Honduras,99,17.584
-87.4587,16.0226,143.247,0,Honduras,99,18.544
-87.2581,15.9979,78.4152,0,Honduras,99,19.395
-87.2763,16.0095,78.4152,0,Honduras,99,20.132
-87.2574,15.9696,78.4152,0,Honduras,99,16.414
-87.2202,16.0157,63.7983,0,Honduras,99,22.523
-87.1938,16.0151,63.7983,0,Honduras,99,20.752
-87.2128,16.004,63.7983,0,Honduras,99,21.544
-86.6508,15.9972,48.6045,0,Honduras,99,15.937
-86.653,15.9745,48.6045,0,Honduras,99,15.658
-86.668,16.0317,48.6045,0,Honduras,99,19.005
-86.6233,15.9871,243.016,0,Honduras,99,12.809
-86.6316,15.971,243.016,0,Honduras,99,13.341
-86.6663,16.0003,243.016,0,Honduras,99,17.624
-86.6379,21.1732,184.495,0,Mexico,143,8.1194
-86.665,21.2177,184.495,0,Mexico,143,4.9767
-86.6192,21.2259,184.495,0,Mexico,143,9.7765
-86.5838,16.0069,98.6848,0,Honduras,99,9.7874
-86.5568,16.0154,98.6848,0,Honduras,99,8.1742
-86.5609,15.9747,98.6848,0,Honduras,99,6.0167
-86.5887,16.025,37.1664,0,Honduras,99,11.411
-86.5873,16.0191,37.1664,0,Honduras,99,10.881
-86.5863,16.015,37.1664,0,Honduras,99,10.521
-86.4701,15.9755,37.9707,0,Honduras,99,0.12173
-86.464,16.009,37.9707,0,Honduras,99,3.3041
-86.4747,15.989,37.9707,0,Honduras,99,0.83039
-86.4499,16.0154,84.5271,0,Honduras,99,4.5563
-86.4565,15.983,84.5271,0,Honduras,99,1.4523
-86.5065,16.015,84.5271,0,Honduras,99,4.7914
-86.2588,16.0612,133.612,0,Honduras,99,20.928
-86.2471,16.0535,133.612,0,Honduras,99,19.705
-86.2367,16.0974,133.612,0,Honduras,99,24.004
-85.7534,16.1352,60.6461,0,Honduras,99,16.633
-85.7303,16.1782,60.6461,0,Honduras,99,21.894
-85.7643,16.1467,60.6461,0,Honduras,99,17.593
-85.7501,16.1725,41.6147,0,Honduras,99,20.735
-85.785,16.1765,41.6147,0,Honduras,99,20.239
-85.7322,16.1557,41.6147,0,Honduras,99,19.444
-83.5074,11.9718,48.8322,0,Nicaragua,165,18.919
-83.544,11.9882,48.8322,0,Nicaragua,165,14.806
-83.5437,12.0175,48.8322,0,Nicaragua,165,15.057
-83.1901,13.8139,57.4342,0,Nicaragua,165,29.378
-83.1857,13.8085,57.4342,0,Nicaragua,165,29.973
-83.198,13.8351,57.4342,0,Nicaragua,165,28.097
-83.0602,27.9451,47.3442,0,United States,235,21.221
-83.0584,27.933,47.3442,0,United States,235,20.818
-83.067,27.9236,47.3442,0,United States,235,21.481
-82.2466,9.6312,48.2091,0,Panama,174,21.298
-82.2673,9.5789,48.2091,0,Panama,174,15.286
-82.2282,9.5845,48.2091,0,Panama,174,16.68
-83.0323,27.9138,42.7375,0,United States,235,17.935
-83.0621,27.9509,42.7375,0,United States,235,21.527
-83.0476,27.9137,42.7375,0,United States,235,19.416
-81.1845,9.035,63.529,0,Panama,174,20.601
-81.2049,9.031,63.529,0,Panama,174,22.732
-81.2045,9.0437,63.529,0,Panama,174,22.944
-79.911,25.7423,106.59,0,United States,235,22.082
-79.9404,25.7519,106.59,0,United States,235,19.067
-79.9491,25.7336,106.59,0,United States,235,18.423
-79.9274,26.0143,48.2806,0,United States,235,7.4058
-79.9118,25.9902,48.2806,0,United States,235,8.8608
-79.9506,26.0103,48.2806,0,United States,235,5.0477
-79.8999,26.1063,41.9474,0,United States,235,15.451
-79.9275,26.0992,41.9474,0,United States,235,13.166
-79.9125,26.0957,41.9474,0,United States,235,13.741
-79.9331,26.0695,44.2869,0,United States,235,10.19
-79.9085,26.0904,44.2869,0,United States,235,13.557
-79.9182,26.0636,44.2869,0,United States,235,10.78
-79.8346,26.4743,34.8451,0,United States,235,21.742
-79.8367,26.4866,34.8451,0,United States,235,21.318
-79.8346,26.496,34.8451,0,United States,235,21.268
-79.8082,26.7208,36.3649,0,United States,235,22.284
-79.8493,26.6933,36.3649,0,United States,235,18.193
-79.8098,26.7341,36.3649,0,United States,235,22.211
-79.9405,9.6037,90.6556,0,Panama,174,23.352
-79.9303,9.6174,90.6556,0,Panama,174,24.492
-79.9385,9.588,90.6556,0,Panama,174,21.629
-78.169,18.6432,215.693,0,Jamaica,113,20.254
-78.1436,18.6291,215.693,0,Jamaica,113,18.469
-78.1655,18.6476,215.693,0,Jamaica,113,20.688
-78.011,17.8395,43.0929,0,Jamaica,113,21.629
-77.9784,17.8525,43.0929,0,Jamaica,113,17.964
-77.9847,17.8703,43.0929,0,Jamaica,113,17.482
-78.1496,18.6691,83.0165,0,Jamaica,113,22.93
-78.174,18.61,83.0165,0,Jamaica,113,16.716
-78.1773,18.6308,83.0165,0,Jamaica,113,19.05
-77.9097,18.7335,214.144,0,Jamaica,113,23.859
-77.9489,18.728,214.144,0,Jamaica,113,24.024
-77.9297,18.7258,214.144,0,Jamaica,113,23.346
-77.6894,17.6002,98.876,0,Jamaica,113,28.696
-77.6832,17.5993,98.876,0,Jamaica,113,28.922
-77.6503,17.6241,98.876,0,Jamaica,113,26.201
-77.9893,17.8107,127.262,0,Jamaica,113,21.811
-77.9945,17.8703,127.262,0,Jamaica,113,18.398
-77.9888,17.8201,127.262,0,Jamaica,113,21.066
-77.7108,18.7111,42.1866,0,Jamaica,113,22.25
-77.7066,18.7277,42.1866,0,Jamaica,113,24.14
-77.6496,18.7399,42.1866,0,Jamaica,113,26.697
-77.7042,18.7297,39.5656,0,Jamaica,113,24.398
-77.6948,18.7028,39.5656,0,Jamaica,113,21.604
-77.6955,18.7138,39.5656,0,Jamaica,113,22.8
-77.5442,17.5892,38.6914,0,Jamaica,113,28.308
-77.4954,17.5777,38.6914,0,Jamaica,113,29.452
-77.546,17.5903,38.6914,0,Jamaica,113,28.207
-77.5301,17.6275,306.363,0,Jamaica,113,23.946
-77.5049,17.5935,306.363,0,Jamaica,113,27.66
-77.5012,17.571,306.363,0,Jamaica,113,30.169
-77.2285,18.6429,101.189,0,Jamaica,113,20.082
-77.2126,18.6519,101.189,0,Jamaica,113,21.461
-77.2291,18.6652,101.189,0,Jamaica,113,22.499
-77.4158,25.2605,135.544,0,Bahamas,26,18.653
-77.4347,25.2941,135.544,0,Bahamas,26,22.535
-77.4675,25.2942,135.544,0,Bahamas,26,23.117
-76.9835,17.6184,147.643,0,Jamaica,113,19.365
-76.9906,17.6179,147.643,0,Jamaica,113,18.809
-76.9562,17.6108,147.643,0,Jamaica,113,22.201
-76.9737,17.5873,186.912,0,Jamaica,113,22.38
-76.9408,17.6281,186.912,0,Jamaica,113,22.578
-76.9347,17.6308,186.912,0,Jamaica,113,23.004
-77.1969,18.6462,92.2213,0,Jamaica,113,21.238
-77.1854,18.6646,92.2213,0,Jamaica,113,23.493
-77.1951,18.6684,92.2213,0,Jamaica,113,23.692
-76.9874,17.6108,42.8294,0,Jamaica,113,19.572
-76.966,17.5812,42.8294,0,Jamaica,113,23.44
-76.9493,17.6098,42.8294,0,Jamaica,113,22.867
-76.9436,18.6678,136.963,0,Jamaica,113,28.032
-76.9653,18.6599,136.963,0,Jamaica,113,27.366
-76.9298,18.639,136.963,0,Jamaica,113,24.784
-76.487,17.5861,68.6999,0,Jamaica,113,29.615
-76.4801,17.6254,68.6999,0,Jamaica,113,25.433
-76.4675,17.6209,68.6999,0,Jamaica,113,26.203
-76.4911,18.4214,60.0192,0,Jamaica,113,23.51
-76.4828,18.407,60.0192,0,Jamaica,113,22.099
-76.4663,18.4048,60.0192,0,Jamaica,113,21.961
-75.7727,10.5334,168.117,0,Colombia,50,26.724
-75.7913,10.5385,168.117,0,Colombia,50,28.797
-75.7575,10.5488,168.117,0,Colombia,50,26.11
-74.7928,11.3055,274.509,0,Colombia,50,22.755
-74.7795,11.286,274.509,0,Colombia,50,21.137
-74.7979,11.2802,274.509,0,Colombia,50,19.897
-74.7702,11.2609,42.9138,0,Colombia,50,18.98
-74.7923,11.277,42.9138,0,Colombia,50,19.733
-74.7875,11.2754,42.9138,0,Colombia,50,19.732
-74.4764,11.2141,46.8056,0,Colombia,50,23.967
-74.502,11.1902,46.8056,0,Colombia,50,22.185
-74.476,11.2011,46.8056,0,Colombia,50,23.27
-74.3052,18.0925,150.535,0,Haiti,101,21.39
-74.329,18.0753,150.535,0,Haiti,101,23.363
-74.3229,18.1015,150.535,0,Haiti,101,20.414
-74.4071,11.3782,35.8395,0,Colombia,50,23.407
-74.3942,11.3732,35.8395,0,Colombia,50,21.904
-74.4026,11.335,35.8395,0,Colombia,50,20.946
-74.271,17.9712,36.3747,0,Haiti,101,35.12
-74.2167,17.9826,36.3747,0,Haiti,101,30.529
-74.267,18.0214,36.3747,0,Haiti,101,29.656
-74.3154,18.0908,227.822,0,Haiti,101,21.572
-74.3442,18.08,227.822,0,Haiti,101,23.018
-74.3091,18.062,227.822,0,Haiti,101,24.769
-74.1023,18.8864,297.491,0,Haiti,101,16.56
-74.1108,18.8516,297.491,0,Haiti,101,20.167
-74.0842,18.8516,297.491,0,Haiti,101,18.695
-73.8667,18.8805,160.751,0,Haiti,101,19.282
-73.8296,18.8855,160.751,0,Haiti,101,21.948
-73.8389,18.8968,160.751,0,Haiti,101,20.429
-73.3662,17.9872,286.314,0,Haiti,101,23.415
-73.367,17.9937,286.314,0,Haiti,101,23.071
-73.3689,18.0213,286.314,0,Haiti,101,21.637
-73.4445,18.697,69.0702,0,Haiti,101,17.773
-73.4555,18.7046,69.0702,0,Haiti,101,17.581
-73.453,18.6936,69.0702,0,Haiti,101,16.874
-73.3779,17.9727,314.462,0,Haiti,101,22.957
-73.3919,17.9932,314.462,0,Haiti,101,20.653
-73.3799,17.9682,314.462,0,Haiti,101,22.992
-73.4631,18.6971,89.4174,0,Haiti,101,16.427
-73.4337,18.7052,89.4174,0,Haiti,101,19.223
-73.4143,18.6992,89.4174,0,Haiti,101,19.462
-73.6879,19.7881,146.75,0,Haiti,101,24.717
-73.6785,19.7422,146.75,0,Haiti,101,23.189
-73.695,19.7589,146.75,0,Haiti,101,25.007
-73.1885,18.0295,309.598,0,Haiti,101,19.264
-73.1868,18.0168,309.598,0,Haiti,101,20.57
-73.1907,17.9685,309.598,0,Haiti,101,25.858
-73.4574,18.7233,34.7294,0,Haiti,101,19.052
-73.4483,18.702,34.7294,0,Haiti,101,17.891
-73.415,18.7374,34.7294,0,Haiti,101,22.284
-73.433,18.7428,63.406,0,Haiti,101,22.345
-73.4137,18.7138,63.406,0,Haiti,101,21.058
-73.4138,18.7084,63.406,0,Haiti,101,20.47
-72.8837,17.9259,66.6797,0,Haiti,101,24.277
-72.8541,17.9093,66.6797,0,Haiti,101,25.96
-72.9099,17.9426,66.6797,0,Haiti,101,22.908
-73.0504,19.2021,99.078,0,Haiti,101,23.054
-73.06,19.2139,99.078,0,Haiti,101,24.571
-73.0514,19.1795,99.078,0,Haiti,101,20.645
-73.0366,19.3538,80.6213,0,Haiti,101,25.767
-73.0544,19.3631,80.6213,0,Haiti,101,25.446
-73.0565,19.3311,80.6213,0,Haiti,101,28.838
-72.8521,20.3036,172.012,0,Haiti,101,23.942
-72.8596,20.2979,172.012,0,Haiti,101,23.303
-72.8654,20.3492,172.012,0,Haiti,101,29.009
-72.3519,17.9793,301.567,0,Haiti,101,27.43
-72.3318,17.9911,301.567,0,Haiti,101,25.788
-72.3072,17.9801,301.567,0,Haiti,101,26.806
-73.0536,19.208,155.001,0,Haiti,101,23.77
-73.0399,19.2028,155.001,0,Haiti,101,22.903
-73.0232,19.1961,155.001,0,Haiti,101,21.909
-72.4707,20.1768,99.9933,0,Haiti,101,24.597
-72.5041,20.1649,99.9933,0,Haiti,101,21.224
-72.4797,20.1759,99.9933,0,Haiti,101,23.86
-71.4593,11.1102,67.5188,0,Venezuela,239,15.979
-71.429,11.0939,67.5188,0,Venezuela,239,13.977
-71.4444,11.0975,67.5188,0,Venezuela,239,14.396
-71.6779,11.2924,93.6332,0,Venezuela,239,22.455
-71.6941,11.2644,93.6332,0,Venezuela,239,19.173
-71.6514,11.2486,93.6332,0,Venezuela,239,21.484
-72.309,18.026,313.362,0,Haiti,101,21.715
-72.2984,17.9931,313.362,0,Haiti,101,25.352
-72.2898,17.9696,313.362,0,Haiti,101,27.978
-72.9481,19.2516,217.396,0,Haiti,101,15.908
-72.946,19.2768,217.396,0,Haiti,101,16.516
-72.9504,19.2853,217.396,0,Haiti,101,17.31
-72.9846,19.2945,303.843,0,Haiti,101,21.008
-72.9883,19.2719,303.843,0,Haiti,101,20.546
-72.9293,19.2852,303.843,0,Haiti,101,15.312
-71.7001,11.2662,44.3569,0,Venezuela,239,18.785
-71.6996,11.2861,44.3569,0,Venezuela,239,20.116
-71.6901,11.3096,44.3569,0,Venezuela,239,22.438
-71.7023,11.3877,37.4113,0,Venezuela,239,25.478
-71.6866,11.353,37.4113,0,Venezuela,239,25.209
-71.688,11.3455,37.4113,0,Venezuela,239,24.664
-72.1527,17.9764,244.344,0,Haiti,101,27.663
-72.1913,17.9958,244.344,0,Haiti,101,25.016
-72.1553,17.9739,244.344,0,Haiti,101,27.89
-72.1556,18.0185,311.388,0,Haiti,101,23.008
-72.1881,17.9831,311.388,0,Haiti,101,26.454
-72.1603,17.9967,311.388,0,Haiti,101,25.305
-72.9299,19.2891,150.398,0,Haiti,101,15.572
-72.9379,19.2622,150.398,0,Haiti,101,15.171
-72.9596,19.3016,150.398,0,Haiti,101,18.973
-71.9707,19.9058,254.432,0,Dominican Republic,64,16.097
-71.9923,19.9358,254.432,0,Dominican Republic,64,19.151
-71.9936,19.9032,254.432,0,Dominican Republic,64,18.403
-71.4171,11.099,252.282,0,Venezuela,239,14.535
-71.4137,11.0938,252.282,0,Venezuela,239,13.957
-71.4272,11.1043,252.282,0,Venezuela,239,15.139
-71.4201,11.1344,187.699,0,Venezuela,239,18.472
-71.4462,11.1027,187.699,0,Venezuela,239,14.985
-71.4087,11.1249,187.699,0,Venezuela,239,17.422
-71.7081,11.2538,163.521,0,Venezuela,239,17.247
-71.6655,11.2685,163.521,0,Venezuela,239,21.819
-71.6764,11.2807,163.521,0,Venezuela,239,21.815
-71.6615,11.2819,63.2063,0,Venezuela,239,23.13
-71.6917,11.3011,63.2063,0,Venezuela,239,21.774
-71.6831,11.303,63.2063,0,Venezuela,239,22.666
-71.6947,11.3761,36.8079,0,Venezuela,239,25.73
-71.6784,11.335,36.8079,0,Venezuela,239,25.03
-71.6497,11.335,36.8079,0,Venezuela,239,27.666
-72.1376,18.0135,244.514,0,Haiti,101,23.821
-72.1337,17.988,244.514,0,Haiti,101,26.638
-72.1511,17.9867,244.514,0,Haiti,101,26.567
-72.1546,17.9843,159.178,0,Haiti,101,26.763
-72.1314,17.9737,159.178,0,Haiti,101,28.221
-72.1881,18.0216,159.178,0,Haiti,101,22.204
-72.1798,18.0054,193.742,0,Haiti,101,24.099
-72.1637,17.9862,193.742,0,Haiti,101,26.406
-72.1669,18.021,193.742,0,Haiti,101,22.53
-71.9316,19.9409,51.6739,0,Dominican Republic,64,13.271
-71.9434,19.9313,51.6739,0,Dominican Republic,64,14.084
-71.909,19.9013,51.6739,0,Dominican Republic,64,9.7051
-71.9215,19.9245,188.858,0,Dominican Republic,64,11.676
-71.8939,19.8989,188.858,0,Dominican Republic,64,8.1158
-71.9166,19.8975,188.858,0,Dominican Republic,64,10.374
-71.9231,19.8901,263.598,0,Dominican Republic,64,10.905
-71.9275,19.8914,263.598,0,Dominican Republic,64,11.38
-71.9014,19.9395,263.598,0,Dominican Republic,64,10.345
-71.8962,19.9113,56.5044,0,Dominican Republic,64,8.7591
-71.9309,19.9221,56.5044,0,Dominican Republic,64,12.558
-71.9104,19.9335,56.5044,0,Dominican Republic,64,10.91
-71.422,11.1366,302.247,0,Venezuela,239,18.721
-71.4595,11.1517,302.247,0,Venezuela,239,20.548
-71.4085,11.0999,302.247,0,Venezuela,239,14.646
-71.4401,11.1393,64.7948,0,Venezuela,239,19.018
-71.4202,11.1152,64.7948,0,Venezuela,239,16.339
-71.4492,11.1346,64.7948,0,Venezuela,239,18.545
-71.4596,11.0927,160.416,0,Venezuela,239,14.067
-71.4443,11.1258,160.416,0,Venezuela,239,17.535
-71.4241,11.1463,160.416,0,Venezuela,239,19.806
-71.9162,17.8105,50.9076,0,Dominican Republic,64,24.376
-71.9402,17.8686,50.9076,0,Haiti,101,26.101
-71.9201,17.8569,50.9076,0,Haiti,101,25.751
-71.8904,17.8411,71.3341,0,Dominican Republic,64,22.63
-71.9085,17.8716,71.3341,0,Haiti,101,23.714
-71.9262,17.8627,71.3341,0,Haiti,101,25.704
-71.9266,19.9478,97.711,0,Dominican Republic,64,13.109
-71.9069,19.9187,97.711,0,Dominican Republic,64,10.035
-71.9162,19.9028,97.711,0,Dominican Republic,64,10.475
-71.9177,19.9364,332.115,0,Dominican Republic,64,11.738
-71.8903,19.9517,332.115,0,Dominican Republic,64,10.11
-71.9446,19.9496,332.115,0,Dominican Republic,64,14.898
-71.918,19.8913,76.7924,0,Dominican Republic,64,10.395
-71.8943,19.9075,76.7924,0,Dominican Republic,64,8.4813
-71.9174,19.9251,76.7924,0,Dominican Republic,64,11.284
-71.4296,11.1186,57.2645,0,Venezuela,239,16.718
-71.4611,11.1044,57.2645,0,Venezuela,239,15.376
-71.4542,11.1116,57.2645,0,Venezuela,239,16.055
-71.4157,11.1007,77.7223,0,Venezuela,239,14.725
-71.4419,11.1005,77.7223,0,Venezuela,239,14.715
-71.4461,11.1089,77.7223,0,Venezuela,239,15.672
-71.418,11.0995,295.076,0,Venezuela,239,14.591
-71.4326,11.15,295.076,0,Venezuela,239,20.202
-71.4479,11.1141,295.076,0,Venezuela,239,16.263
-71.4199,11.1441,125.6,0,Venezuela,239,19.549
-71.4145,11.1382,125.6,0,Venezuela,239,18.891
-71.4445,11.1178,125.6,0,Venezuela,239,16.648
-71.4271,11.1094,51.9684,0,Venezuela,239,15.706
-71.4478,11.1262,51.9684,0,Venezuela,239,17.603
-71.425,11.1457,51.9684,0,Venezuela,239,19.743
-70.8921,18.0291,54.8088,0,Dominican Republic,64,20.986
-70.9074,18.0027,54.8088,0,Dominican Republic,64,20.871
-70.9004,18.0026,54.8088,0,Dominican Republic,64,21.54
-70.8534,17.974,109.321,0,Dominican Republic,64,27.404
-70.8709,17.9977,109.321,0,Dominican Republic,64,24.545
-70.9119,17.9686,109.321,0,Dominican Republic,64,22.318
-71.3039,20.0499,113.938,0,Dominican Republic,64,22.171
-71.3115,20.0613,113.938,0,Dominican Republic,64,23.319
-71.2655,20.0771,113.938,0,Dominican Republic,64,23.672
-71.2841,20.0707,100.252,0,Dominican Republic,64,23.531
-71.3089,20.0979,100.252,0,Dominican Republic,64,27.085
-71.3089,20.0759,100.252,0,Dominican Republic,64,24.883
-71.4182,11.0938,52.8971,0,Venezuela,239,13.958
-71.4171,11.126,52.8971,0,Venezuela,239,17.535
-71.4103,11.1034,52.8971,0,Venezuela,239,15.029
-71.4376,11.1193,43.5837,0,Venezuela,239,16.791
-71.4232,11.1021,43.5837,0,Venezuela,239,14.894
-71.4498,11.1025,43.5837,0,Venezuela,239,14.997
